,Reference area,TIME_PERIOD,Airports: Per 1 000 000 inhabitants,Airports: Per 100 square kilometres,Available seat capacity for schedule flight: Per 1 000 000 US dollars,Available seat capacity for schedule flight: Per 1 000 inhabitants,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars,CO2 emissions in transport sector: Percentage of CO2 emissions,CO2 emissions in transport sector: Percentage of CO2 emissions from transport,CO2 emissions in transport sector: Tonnes of CO2 per person,Density: Per 100 square kilometres,Employment in the transport sector: Percentage of employment,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport,Expenditure for transport services: Percentage of household expenditure in transport,Fatalities: Per 1 000 000 000 vehicle-kilometres,Fatalities: Per 10 000 road motor vehicles,Fatalities: Per 100 000 inhabitants,First registrations: Per 1 000 000 US dollars,First registrations: Per 1 000 inhabitants,Freight transport: Percentage of freight transport,Freight transport: Tonne-kilometres per 1 000 US dollars,Fuel deliveries to the road sector: Tonnes per 1 000 000 US dollars,Fuel deliveries to the road sector: Tonnes per person,Fuel deliveries to the road sector: Tonnes per vehicle,Household expenditure for transport: Percentage of household expenditure,International traffic: Percentage of seat capacity,International traffic: Seat-kilometres per 1 000 US dollars,Investment (Inland): Percentage of GDP,Investment (Inland): US dollars per person,Investment (Rail): Percentage of GDP,Investment (Rail): Percentage of infrastructure investment,Investment (Rail): US dollars per person,Investment (Road): Percentage of GDP,Investment (Road): Percentage of infrastructure investment,Investment (Road): US dollars per person,Investment (Waterways): Percentage of GDP,Investment (Waterways): Percentage of infrastructure investment,Investment (Waterways): US dollars per person,Maintenance: Percentage of infrastructure maintenance,National traffic: Seat-kilometres per 1 000 US dollars,Passenger transport: Passenger-kilometres per 1 000 US dollars,Stock: Per 1 000 000 US dollars,Stock: Per 1 000 inhabitants,Traffic: Vehicle-kilometres per 1 000 US dollars,Transport infrastructure: Percentage of rail network,Transport infrastructure: Percentage of road network,Value added by the transport sector: Percentage of value added,Vehicle distance travelled: Kilometres,Vehicle purchases: Percentage of household expenditure in transport
576,Italy,2000,,,,,101.4776949,27.67649609,99.999999999,2.043516338,62.119654540000006,,60.57264745,10.60121071,,,12.40031367,2.114302495,42.576962551,99.99999999799999,387.731222985,,,,14.22050583,,,0.927014129,299.8984161,0.366407792,39.52558867,118.5366144,0.558189931,60.21374576,180.5800698,0.002416407,0.260665566,0.781731904,58.37837838,,745.322730666,35.344665230000004,711.756473813,,68.680355579,3.862274557,4.900657633,,28.8260497
577,Italy,2001,,,,,101.4445852,28.19964302,99.999999158,2.079710816,62.411824781,,61.23997635,10.63415163,,,12.45478209,2.075840912,42.556723139,100.000000003,380.939404154,,,,13.85899678,,,0.72569074,239.2132056,0.372353575,51.31022823,122.7408418,0.351343509,48.41504649,115.8151847,0.001993656,0.274725275,0.657179136,54.57969865,,736.337085255,35.72533895,732.4036009440001,,69.229809788,3.843871642,4.986673577,,28.12578023
578,Italy,2002,,,,,94.57348431,28.26622562,100.000001653,2.116204458,62.760467741,,61.14265091,10.76567716,,1.526443513,12.23295036,1.7925642000000002,40.110950407,99.999999999,355.924124245,,,,13.7405042,,,0.785923351,259.3417282,0.409180787,52.06370147,135.0229032,0.375557606,47.78552582,123.9278085,0.001184958,0.15077271,0.391016552,53.76128385,,669.3944019200001,35.814776239,801.402099404,,69.615264315,3.824679115,5.001563905,,28.0915817
579,Italy,2003,,,,,77.21046906,27.35694333,100.00000082,2.125320269,63.84731399,,61.56793637,10.66330749,,1.383272732,11.45111363,1.425960466,39.25144438,99.999999998,224.477279636,,,,13.75584039,,,1.026175506,337.584877,0.530797741,51.72582448,174.618561,0.492868252,48.02962549,162.1407521,0.002509512,0.244550028,0.825563911,62.78289117,,541.679549833,30.074038472999998,827.8276124639999,,70.17225179799999,3.753116991,4.946574124,,27.76875615
580,Italy,2004,0.537398358,10.48296012,0.01986923,622.2483926,68.65896032,27.26083079,100.0,2.150206447,64.67918759999999,,61.37912145,10.65711739,,1.289030249,10.6127508,1.253451499,39.25457508,99.999999999,256.57021680599996,21.36291114,0.669026285,0.812602816,13.62544619,75.23593472,35.13291817,1.131431869,375.0770595,0.606547184,53.60881207,201.0743559,0.521373059,46.08081792,172.8385768,0.003511625,0.31037001,1.164126706,59.75123585,11.5640735,478.876127637,26.289486954,823.31278106,,70.878361395,3.725078699,4.948109364,,27.96376115
581,Italy,2005,0.552014574,10.82112012,0.021314201,683.2288519,66.1698549,26.93895386,99.99999999600001,2.121080791,84.342177341,,61.94512381,10.70974022,,,10.03631497,1.204048444,38.59589297,99.999999995,264.977906921,20.42172035,0.654620283,,13.80444457,,,1.298643651,431.8979885,0.681223857,52.45656545,226.558851,0.613871405,47.27019642,204.1590275,0.00354839,0.27323813,1.180109986,57.78156368,,445.63786268200005,20.744524307,664.967795826,,71.40832049,2.805437626,4.876790703,,27.34513597
582,Italy,2006,0.567556617,11.15928012,0.022461703,753.1345077,63.73629679,27.66284641,100.000000004,2.137060606,85.685687042,,61.7447486,10.73905977,,,9.749934727,1.19312084,40.00500207,100.000000002,227.878817305,19.55783604,0.655768674,,13.65117522,,,1.501011022,506.6172574,0.577708267,38.48794302,194.9865614,0.919696104,61.27177551,310.4133886,0.003606651,0.240281473,1.217307406,48.50713977,,425.49575938,20.162681956,676.048985193,,72.27984044,2.764316112,4.801491642,,27.51627041
583,Italy,2007,0.581810117,11.49744013,0.022363815,846.9348617,56.36201124,28.25501632,99.999999195,2.134471497,89.043615882,,60.48666925,11.24813169,,,8.780199154,1.128514676,42.737717773,99.99999999299999,194.257269469,17.20931562,0.651730004,,13.35900507,,,1.324899225,451.5413723,0.476951336,35.9990652,162.550673,0.846152046,63.86538911,288.3786544,0.001795844,0.135545688,0.612044861,41.67662626,,374.826914958,17.971784635,680.605291327,,72.74563820499999,2.667390063,4.939686048,,28.26519907
584,Italy,2008,0.577968543,11.49744013,0.02034934,833.2015593,48.96016612,27.4984111,99.999999998,2.004669714,89.85824332300001,4.610076665,63.75902487,11.72017913,,0.955418166,8.032062839,0.8992299460000001,36.818874056,100.000000003,178.03422189,17.24946642,0.706277559,0.840120931,13.22265888,76.25372696,29.58076006,1.233071222,413.4529164,0.434084546,35.2035258,145.5500041,0.796910593,64.62810736,267.2067947,0.002076083,0.168366842,0.696117617,45.17998908,9.211783252,343.906429922,20.532123163,840.6855890490001,,74.166616246,2.660133709,4.900943255,,24.520796
585,Italy,2009,0.592263031,11.83560013,0.021524576,801.2898304,50.83847931,29.14674279,100.00000089,1.892551726,89.85925780299999,4.669178159,60.72668038,12.00867462,,0.854387127,7.169767037,0.9864296050000001,36.721560147000005,100.0,174.847784688,18.35060148,0.683133102,0.814057312,12.67617594,,,0.719921225,227.6062049,0.360562925,50.08366358,113.993526,0.357646467,49.6785557,113.0714753,0.001711834,0.237780713,0.541203658,51.57524251,,395.365320174,22.542149325,839.170770855,,75.296655879,2.674627777,4.97932421,,27.26456261
586,Italy,2010,0.607313912,12.17376014,0.024471886,881.8601863,51.11526908,27.85445419,99.99999999799999,1.841971691,91.773243423,4.693882172,63.37131817,12.60470196,,0.825308989,6.940248425,0.9230635580000001,33.263190261999995,100.000000004,192.23720798600002,18.50100714,0.666695717,0.792810191,12.59956198,75.16460959,40.69506437,0.509160609,163.2279424,0.29622423,58.1789371,94.96428192,0.210329754,41.3091175,67.42802251,0.002606624,0.511945392,0.83563793,65.50987177,13.44619252,396.897932662,23.335985535,840.9272792769999,,75.095785444,2.618125849,5.087621708,,24.02406065
587,Italy,2011,0.673633735,13.52640015,0.023220321,897.4568962,47.56034347,28.41671705,100.0,1.838190129,90.548427893,4.751710908,65.71390903,13.17895227,,0.77318091,6.500565541,0.767046895,29.646081763,99.99999999399999,150.894147051,16.73207009,0.646688385,0.769174791,12.7255505,,,0.523485649,168.7168561,0.27087092,51.74371452,87.30036838,0.250431265,47.83918434,80.71276781,0.002183465,0.417101147,0.703719942,60.10242536,,354.96865487400004,21.753274123,840.756083807,,75.194308263,2.656129253,5.057231845,,21.1071387
588,Italy,2012,0.604638413,12.17376014,0.025695396,900.6628466,49.11984901,27.95675323,99.99999999599999,1.721725432,91.462812543,4.631664873,67.83213648,13.16975908,,0.752050299,6.303355456,0.730556156,25.607108615999998,100.000000004,148.34858922,16.96727981,0.594729061,0.709568374,12.6753037,,,0.455379714,142.0084123,0.260902964,57.29349736,81.36158595,0.191275486,42.00351494,59.64852467,0.003201263,0.702987698,0.998301668,69.84373483,,348.339583227,23.912113945,838.156100126,,75.271771593,2.650849328,4.982311821,,18.99802578
589,Italy,2013,0.597669607,12.17376014,0.024860488,884.0411225,47.02470282,29.83725883,99.999999997,1.67220226,92.247005593,4.658095393,67.7019674,13.88659412,,0.681739723,5.646317588,0.747980633,26.598256519000003,100.000000009,146.445638981,15.87824449,0.564631759,0.681739723,12.35412495,79.31740272,40.888877,0.439001351,132.8315537,0.254409964,57.9519774,76.97851199,0.176158593,40.12711864,53.30147516,0.008432794,1.920903955,2.551566569,76.27557411,10.66207601,359.912250261,23.290772073,828.221885762,,71.44818529,2.636707689,5.063595166,,18.41143848
590,Italy,2014,0.575760736,11.83560013,0.025672172,913.0495677,48.74763193,33.02243763,100.000000943,1.733744695,92.11918111300001,4.664260754,67.05650284,14.2376564,,0.672426196,5.561848712,0.773861296,27.522942422999996,100.000000004,136.987319294,15.52721642,0.552236798,0.667652985,12.46011624,,,0.550569569,165.0598761,0.291384029,52.92410714,87.35646567,0.237187337,43.08035714,71.10838412,0.021998204,3.995535714,6.595026299,71.24553039,,368.041834681,23.256417308,827.131474456,,71.39867249,2.676678791,5.135132663,,18.70576005
591,Italy,2015,0.543383563,11.15928012,0.032119589,971.3734672,56.08536751,31.24668574,99.999999029,1.696155341,93.244239443,4.598650297,63.83709165,14.68365513,,0.678636565,5.644602583,1.043504163,31.558070695999998,100.00000000600001,160.45506290999998,18.62097447,0.563142965,0.677052815,12.28327123,,,0.514753633,155.6737813,0.172833018,33.57587138,52.26882858,0.311171924,60.45065133,94.10581475,0.030748691,5.973477291,9.299137975,63.76872758,,452.50797613000003,27.502986552000003,831.7563299059999,,71.40038268,2.680529388,5.111246258,,21.47925322
592,Italy,2016,0.544307469,11.15928012,0.033689498,1043.051504,54.18613187,31.2326252,100.00000000499999,1.67764228,92.437727834,4.767124407,60.94597731,15.13146661,,0.640725951,5.41503461,1.20401848,37.277292883,100.000000002,155.493384138,17.84694757,0.552554552,0.65380199,12.3462709,,,0.475590446,145.9385052,0.228448529,48.03471792,70.10114929,0.221431137,46.55920645,67.94780991,0.025710779,5.406075635,7.889545971,69.22383411,,457.66079448799996,27.297175342000003,845.1405169039999,,71.61663093,2.706115751,5.181279726,,23.92255607
593,Italy,2017,,,,,49.755963,30.36291133,100.000000005,1.612427577,88.936757314,4.819317929,59.77826595,15.27601435,,0.648445365,5.5800853,1.231109707,39.896205791,100.000000002,155.975129015,16.71938108,0.541820005,0.629633155,12.59876878,,,0.399863457,124.9341638,0.18979694,47.46543779,59.30054777,0.196303935,49.09274194,61.3336066,0.013762582,3.441820276,4.30000938,72.08483459,,459.199477353,26.554162463,860.5328379949999,,75.981414187,2.819893183,5.201636078,,24.94571971
594,Italy,2018,,,,,47.89953143,31.59713616,100.000000996,1.658385704,85.172698314,4.865281552,60.29699643,14.84565636,,0.629887131,5.502984355,1.12676963,39.011193976,99.999999996,151.14956632000002,16.15731601,0.559401116,0.640306316,12.92018683,,,0.545108274,172.2187206,0.161172755,29.56710853,50.92009603,0.370048129,67.88525269,116.9111136,0.01388739,2.547638774,4.387510901,52.86546344,,421.14868485700003,25.233728913999997,873.6461002789999,,75.98474464799999,2.963120507,5.108921375,,24.85734721
595,Italy,2019,,,,,50.17579509,32.62710941,99.99999901,1.689607228,85.308250791,4.891896462,59.85836412,15.05649433,,0.592698603,5.312320141,1.183048633,39.837696483,100.0,169.16536128599998,16.75530923,0.564214273,0.629497098,12.98860361,,,0.480617105,154.3466424,0.23632892,49.17197452,75.89529166,0.239891108,49.91314418,77.03926214,0.004397076,0.914881297,1.412088564,61.25146094,,444.157771859,26.616976117,896.293683156,,75.981882113,2.962733341,5.145786575,,25.08514154
596,Italy,2020,,,,,42.52286524,29.41908659,99.99231607099999,1.357274302,85.292695384,4.938844603,61.85883474,9.60253675,,0.444625455,4.029351106,0.9467064590000001,30.22164745,100.000000005,172.485524466,14.91465579,0.476119567,0.525382061,11.14868346,,,0.858395037,252.1634227,0.587994581,68.49929874,172.7301762,0.264441052,30.80645161,77.68260281,0.005959405,0.694249649,1.750643678,61.8762475,,285.494866288,28.388209046,906.234913556,,76.260278867,2.963774672,4.658135392,,28.53862851
597,Italy,2021,,,,,46.46353986,31.72613103,99.983126098,1.662003126,85.639648722,5.060200098,63.36388306,9.563428491,,0.527065114,4.861907207,0.908544222,33.108319762,100.00000000300001,166.31338291699998,15.4440452,0.562797467,0.610112244,12.08702858,,,0.954425038,305.1809686,0.614127423,64.34527575,196.3695358,0.339474315,35.56846282,108.5481793,0.000823301,0.08626143,0.263253466,60.13021337,,318.06308008,25.313449056,922.4490624990001,,76.604087455,3.196020624,4.725068436,,27.07268845
598,Italy,2022,,,,,,,,,86.422829938,5.05337801,66.90674043,12.52453571,,0.572825662,5.359649171,0.86938787,30.488412668000002,99.99999999799999,178.89747846400002,16.69592397,0.585506467,0.625774409,12.26179087,,,,,,,,,,,,,,,,355.5680274,26.680419843000003,935.6510238819999,,76.760354147,3.16581357,4.766845223,,20.56879299
599,Italy,2023,,,,,,,,,5.691928432,5.004251493,,,,0.540565212,5.171784771,0.944885412,36.258227507,100.0,157.142150738,14.89677716,0.571636231,0.597485538,12.74862263,,,,,,,,,,,,,,,,359.14670646,24.932448101,956.736514281,,79.02804182899999,,4.684175818,,
600,Japan,1994,,,,,48.86022501,21.83703239,100.00000000200001,1.95116042,311.6692265,,,,14.1310385,,10.20307083,0.8458056580000001,33.775990992000004,99.999999997,123.263230847,13.88213939,0.55436259,,10.3018435,,,,,,,,,,,,,,,,258.710215249,15.716027077,627.596167026,180.8086934,,0.489991605,5.423124737,,
601,Japan,1995,,,,,45.52310538,22.36321786,99.99999960400001,2.012013318,313.3044432,,,,13.93716346,,10.10185539,0.804464302,35.555414757,99.999999996,116.495976766,12.5899238,0.556444781,,10.40459491,,,1.88637679,722.2617978,0.199343,10.56750704,76.32506633,1.68703379,89.43249296,645.9367315,0.0,0.0,0.0,20.76772809,,237.594333498,14.399139024999998,636.407804111,163.9939332,,0.496976297,5.560086502,,
602,Japan,1996,,,,,52.45825715,22.60001072,100.000000391,2.053743664,314.8233196,,,,12.45272232,,9.283777444,0.951773409,37.26198144,100.000000003,135.629480458,15.15923583,0.593484918,,10.36951639,,,1.807777473,709.0662847,0.193945763,10.72840909,76.07153173,1.613831711,89.27159091,632.9947529,0.0,0.0,0.0,21.13902128,,270.94562292800003,16.544134919999998,647.703793858,190.4267867,,0.516935926,5.152129221,,
603,Japan,1997,,,,,57.97983197,22.9956757,99.999999999,2.066299341,316.1061728,,,,11.9667279,,8.929293891,1.003409948,35.759767405999995,100.0,148.975415006,16.86982947,0.60121108,,10.24438984,,,1.692141816,666.7972893,0.156362284,9.240495223,61.61537166,1.535779532,90.75950478,605.1819177,0.0,0.0,0.0,20.79057236,,298.35501864599996,18.345462361000003,653.80004287,209.3752862,,0.530633818,5.060150947,,
604,Japan,1998,,,,,63.35756684,23.71466281,100.000000386,2.054290253,317.2485597,,,,11.5973878,,8.550632911,1.002178021,32.494375,99.99999999699999,159.745281599,18.38760257,0.596195127,,9.398064301,,,1.816056331,717.122813,0.16883586,9.29684048,66.66976397,1.647220471,90.70315952,650.453049,0.0,0.0,0.0,20.86221575,,327.893553251,20.212454214999998,655.363670886,227.3917838,,0.55362855,4.959477641,,
605,Japan,1999,,,,,56.51430481,23.10465839,99.999999613,2.068998121,318.763786,,,,10.99124555,,8.195465565,0.899175618,32.918969294,100.00000000399999,144.005217593,16.52155852,0.604857012,,9.511198186,,,1.79498396,703.5252914,0.190940631,10.63745613,74.83719421,1.604043328,89.36254387,628.6880972,0.0,0.0,0.0,20.93895417,,289.20884258,17.952872903,657.257669953,203.6690384,,0.555558424,4.928483183,,
606,Japan,2000,,,,,52.64191496,22.75563013,99.999999997,2.061950127,319.9835391,,,,10.80756717,,8.20699605,0.8606974359999999,33.712967997,99.999999996,136.701076757,15.80555909,0.619093639,,9.934934845,,,1.659342977,656.0703882,0.18818952,11.3412069,74.40630011,1.471153456,88.6587931,581.6640881,0.0,0.0,0.0,21.93374154,,268.830629572,16.868754485,660.738322184,193.8696393,,0.567330281,4.876453411,,
607,Japan,2001,,,,,60.26044857,23.16552173,100.00000000200001,2.073331178,321.4395062,,,,10.32138652,,7.920628554,0.984205589,33.862743711,99.999999997,155.014642626,18.22628227,0.627096546,,10.12779225,,,1.579475106,629.3125374,0.196255496,12.42536179,78.19435956,1.38321961,87.57463821,551.1181778,0.0,0.0,0.0,22.69824396,,306.260948418,19.269949471,663.005135689,223.0413005,,0.584732432,4.942504292,,
608,Japan,2002,,,,,61.94717514,22.0647999,99.999999619,2.033155141,322.9843621,,,,9.945534151,,7.567970497,1.065713064,34.977543254,99.999999999,161.73743095199998,18.89336211,0.620095045,,10.17201023,,,1.554660656,616.0415643,0.204698494,13.16676364,81.11273666,1.349962162,86.83323636,534.9288276,0.0,0.0,0.0,22.87333605,,319.820578133,20.258745576,664.908007474,231.8474398,,0.587371887,5.005153382,,
609,Japan,2003,,,,,56.82854595,21.72902478,99.999999607,2.010994504,324.442524,5.93730209,,,9.19312448,,7.002928326,1.0481373859999998,37.090488418,100.000000003,154.34934052,17.31330325,0.6126667,,10.1683038,,,1.434462485,562.7107939,0.18804562,13.10913471,73.766516,1.246416865,86.89086529,488.9442779,0.0,0.0,0.0,23.67424583,,296.33439653,18.782490271,664.656892466,215.2643938,,0.60849337,5.047711206,,
610,Japan,2004,0.242640555,8.504801097,0.007391259,283.0787956,52.48030031,21.83607921,100.00000000099999,2.009949985,325.8266118,5.830304945,,,8.929752682,,6.709402713,0.978161754,37.46274685,99.99999999900001,144.881384187,15.26140344,0.584498516,,10.28511447,63.44133483,34.71395604,1.256555665,492.1679326,0.157801016,12.55821931,61.80752837,1.098754649,87.44178069,430.3604043,0.0,0.0,0.0,25.25914384,20.00424328,272.387253766,17.410646003,666.812642304,196.1803429,,,5.144365348,,
